business_id,entity_id,confidence_score
35210,12278,89
35225,93775,97
36403,93775,97
36098,6694,100
35261,7777,92
35327,56727,94
35378,84266,100
36265,84266,100
35381,4384,100
35394,75614,100
36396,75614,100
35416,41498,100
35419,89535,100
35427,70542,100
35548,70542,100
35439,20456,100
35452,53615,100
35463,4745,100
35464,81509,100
36107,81509,100
35484,43599,100
35533,43599,100
35494,34274,100
37383,34274,100
37357,44859,82
35577,62488,100
35626,33027,100
35636,89845,100
36664,89845,100
35643,4407,100
35654,85595,100
36904,85595,85
35663,78393,100
35698,32319,83
35774,79777,86
35783,29730,100
36654,29730,100
35804,74100,100
35936,66709,100
36041,73170,100
36114,12480,95
36119,68044,100
36169,69653,100
37103,69653,100
36225,32930,100
36238,17992,100
36451,17992,100
36280,622,100
36303,41891,100
37731,41891,100
36312,62078,94
37812,62078,94
36338,47865,82
36342,30723,100
36599,30723,100
36350,3979,100
36404,15103,86
36410,10316,100
37285,10316,100
36420,25358,100
36437,8221,83
36440,33917,100
36445,29405,83
37338,29405,83
36455,81401,89
36465,71580,100
36466,71580,100
36501,21287,88
36512,24706,100
36549,21745,100
36570,8605,100
36665,8605,100
36575,89086,100
36576,89086,100
36593,18235,100
36609,34308,100
36640,27126,83
36680,24282,100
36680,53328,83
36680,61424,100
36726,19147,82
36732,88497,87
36733,38647,82
38112,38647,82
36741,85902,100
36791,59971,100
36838,49668,100
36917,18128,100
36935,49726,100
36965,89506,92
36974,19572,100
36975,70069,100
36976,70069,100
36992,80004,81
37700,80004,81
37114,44984,100
37124,24195,100
37179,57604,100
37200,19200,95
37239,49029,100
37244,22548,100
37246,22548,86
37270,49171,88
37354,82149,100
37366,57063,100
37449,20209,85
37491,32173,94
37950,81558,96
37574,14239,83
37629,46003,100
37703,59189,100
37716,23355,100
38252,23355,100
37728,50745,100
37928,50745,100
37741,31342,100
37767,54654,100
37804,65804,100
37839,19741,100
37857,57873,100
37921,91576,100
37926,79166,100
37932,50270,100
37939,81424,100
37946,64944,100
37995,31798,100
38128,92176,82
38170,72052,86
38205,86805,100
38255,29922,100
38276,88538,81
38286,36696,100
38292,2041,100
38646,2041,100
38303,48698,100
38347,90150,100
38367,18869,100
38369,54418,91
38488,30686,89
38520,91818,82
38573,58489,100
38622,93274,100
38641,93051,91
38663,5763,100
38676,70425,100
38710,35136,100
38750,57826,100
38768,24087,84
38808,55812,100
38837,55812,100
38815,52627,82
38821,67669,100
38842,13456,100
38862,48598,100
38871,84891,100
38882,73946,100
38884,47838,100
